date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,QQQ,SPY
1981-06-25,0.10130125284194946,,,,,,1.8040587902069092,,
1981-06-26,0.10001357644796371,,,,,,1.7808295488357544,,
1981-06-29,0.09657985717058182,,,,,,1.7924436330795288,,
1981-06-30,0.08928240835666656,,,,,,1.7885725498199463,,
1981-07-01,0.088423952460289,,,,,,1.7885725498199463,,
1981-07-02,0.088423952460289,,,,,,1.7769583463668823,,
1981-07-06,0.08541945368051529,,,,,,1.7111454010009766,,
1981-07-07,0.08627787232398987,,,,,,1.676302194595337,,
1981-07-08,0.08971162885427475,,,,,,1.7034021615982056,,
1981-07-09,0.08284416049718857,,,,,,1.7498588562011719,,
1981-07-10,0.0764051154255867,,,,,,1.7305028438568115,,
1981-07-13,0.07812276482582092,,,,,,1.691787838935852,,
1981-07-14,0.08155650645494461,,,,,,1.6530749797821045,,
1981-07-15,0.08370258659124374,,,,,,1.687916874885559,,
1981-07-16,0.08584866672754288,,,,,,1.6685599088668823,,
1981-07-17,0.08885319530963898,,,,,,1.6724319458007812,,
1981-07-20,0.08284416049718857,,,,,,1.633717656135559,,
1981-07-21,0.08241493999958038,,,,,,1.6182314157485962,,
1981-07-22,0.07769279927015305,,,,,,1.6182314157485962,,
1981-07-23,0.07983965426683426,,,,,,1.622104287147522,,
1981-07-24,0.08241493999958038,,,,,,1.6492033004760742,,
1981-07-27,0.08584866672754288,,,,,,1.6724319458007812,,
1981-07-28,0.08284416049718857,,,,,,1.6492033004760742,,
1981-07-29,0.08155650645494461,,,,,,1.6569461822509766,,
1981-07-30,0.08456103503704071,,,,,,1.6492033004760742,,
1981-07-31,0.08584866672754288,,,,,,1.6569461822509766,,
1981-08-03,0.0849902555346489,,,,,,1.625975251197815,,
1981-08-04,0.08627787232398987,,,,,,1.5756471157073975,,
1981-08-05,0.08885319530963898,,,,,,1.6104897260665894,,
1981-08-06,0.08670708537101746,,,,,,1.625975251197815,,
1981-08-07,0.08670708537101746,,,,,,1.637589693069458,,
1981-08-10,0.08670708537101746,,,,,,1.641460657119751,,
1981-08-11,0.08413179963827133,,,,,,1.6801743507385254,,
1981-08-12,0.08241493999958038,,,,,,1.7034021615982056,,
1981-08-13,0.07983965426683426,,,,,,1.7111454010009766,,
1981-08-14,0.0785520076751709,,,,,,1.726630687713623,,
1981-08-17,0.07597595453262329,,,,,,1.676302194595337,,
1981-08-18,0.07425904273986816,,,,,,1.6492033004760742,,
1981-08-19,0.07340062409639359,,,,,,1.637589693069458,,
1981-08-20,0.07425904273986816,,,,,,1.6569461822509766,,
1981-08-21,0.06910847127437592,,,,,,1.6492033004760742,,
1981-08-24,0.06481551378965378,,,,,,1.6104897260665894,,
1981-08-25,0.0665331557393074,,,,,,1.5795187950134277,,
1981-08-26,0.06524473428726196,,,,,,1.583390474319458,,
1981-08-27,0.06567393243312836,,,,,,1.5872610807418823,,
1981-08-28,0.06910847127437592,,,,,,1.6104897260665894,,
1981-08-31,0.06910847127437592,,,,,,1.5988750457763672,,
1981-09-01,0.07340062409639359,,,,,,1.5872610807418823,,
1981-09-02,0.07468828558921814,,,,,,1.5872610807418823,,
1981-09-03,0.07082530856132507,,,,,,1.5175765752792358,,
1981-09-04,0.06996690481901169,,,,,,1.5059622526168823,,
1981-09-08,0.06782081723213196,,,,,,1.4827343225479126,,
1981-09-09,0.06782081723213196,,,,,,1.4556342363357544,,
1981-09-10,0.06825002282857895,,,,,,1.5020909309387207,,
1981-09-11,0.06739161163568497,,,,,,1.5640332698822021,,
1981-09-14,0.06524473428726196,,,,,,1.5485469102859497,,
1981-09-15,0.06352787464857101,,,,,,1.5408053398132324,,
1981-09-16,0.062240250408649445,,,,,,1.5446761846542358,,
1981-09-17,0.060523372143507004,,,,,,1.5175765752792358,,
1981-09-18,0.06095253676176071,,,,,,1.5485469102859497,,
1981-09-21,0.06138179451227188,,,,,,1.5950045585632324,,
1981-09-22,0.0579480417072773,,,,,,1.5640332698822021,,
1981-09-23,0.05666038393974304,,,,,,1.5640332698822021,,
1981-09-24,0.05623122304677963,,,,,,1.5446761846542358,,
1981-09-25,0.04893374815583229,,,,,,1.5446761846542358,,
1981-09-28,0.04936295375227928,,,,,,1.5214481353759766,,
1981-09-29,0.051938239485025406,,,,,,1.529189944267273,,
1981-09-30,0.052367474883794785,,,,,,1.529189944267273,,
1981-10-01,0.052367474883794785,,,,,,1.5640332698822021,,
1981-10-02,0.05666038393974304,,,,,,1.6027460098266602,,
1981-10-05,0.05837727710604668,,,,,,1.6182314157485962,,
1981-10-06,0.0579480417072773,,,,,,1.6143615245819092,,
1981-10-07,0.06138179451227188,,,,,,1.641460657119751,,
1981-10-08,0.06352787464857101,,,,,,1.6956590414047241,,
1981-10-09,0.0639570876955986,,,,,,1.726630687713623,,
1981-10-12,0.0661039650440216,,,,,,1.7227592468261719,,
1981-10-13,0.0661039650440216,,,,,,1.7459877729415894,,
1981-10-14,0.062240250408649445,,,,,,1.718888521194458,,
1981-10-15,0.06352787464857101,,,,,,1.7111454010009766,,
1981-10-16,0.06266943365335464,,,,,,1.6956590414047241,,
1981-10-19,0.0639570876955986,,,,,,1.687916874885559,,
1981-10-20,0.06739161163568497,,,,,,1.6801743507385254,,
1981-10-21,0.06739161163568497,,,,,,1.6608171463012695,,
1981-10-22,0.06696239858865738,,,,,,1.6492033004760742,,
1981-10-23,0.06524473428726196,,,,,,1.6569461822509766,,
1981-10-26,0.06524473428726196,,,,,,1.6724319458007812,,
1981-10-27,0.0665331557393074,,,,,,1.687916874885559,,
1981-10-28,0.06867922097444534,,,,,,1.7034021615982056,,
1981-10-29,0.06782081723213196,,,,,,1.7034021615982056,,
1981-10-30,0.06867922097444534,,,,,,1.7305028438568115,,
1981-11-02,0.06867922097444534,,,,,,1.7382426261901855,,
1981-11-03,0.06782081723213196,,,,,,1.7382426261901855,,
1981-11-04,0.0661039650440216,,,,,,1.7305028438568115,,
1981-11-05,0.06138179451227188,,,,,,1.7537305355072021,,
1981-11-06,0.06181098893284798,,,,,,1.7808295488357544,,
1981-11-09,0.06266943365335464,,,,,,1.7963159084320068,,
1981-11-10,0.06309863924980164,,,,,,1.8234151601791382,,
1981-11-11,0.06481551378965378,,,,,,1.8234151601791382,,
1981-11-12,0.06696239858865738,,,,,,1.7847020626068115,,
1981-11-13,0.062240250408649445,,,,,,1.7343729734420776,,
1981-11-16,0.06138179451227188,,,,,,1.7072737216949463,,
1981-11-17,0.06266943365335464,,,,,,1.687916874885559,,
1981-11-18,0.06481551378965378,,,,,,1.676302194595337,,
1981-11-19,0.06481551378965378,,,,,,1.6646884679794312,,
1981-11-20,0.06524473428726196,,,,,,1.687916874885559,,
1981-11-23,0.062240250408649445,,,,,,1.687916874885559,,
1981-11-24,0.06181098893284798,,,,,,1.7034021615982056,,
1981-11-25,0.06309863924980164,,,,,,1.7421165704727173,,
1981-11-27,0.06481551378965378,,,,,,1.7305028438568115,,
1981-11-30,0.0639570876955986,,,,,,1.7227592468261719,,
1981-12-01,0.0639570876955986,,,,,,1.7150177955627441,,
1981-12-02,0.06438630819320679,,,,,,1.6724319458007812,,
1981-12-03,0.06352787464857101,,,,,,1.6724319458007812,,
1981-12-04,0.06524473428726196,,,,,,1.7034021615982056,,
1981-12-07,0.06567393243312836,,,,,,1.684045672416687,,
1981-12-08,0.06438630819320679,,,,,,1.6724319458007812,,
1981-12-09,0.06481551378965378,,,,,,1.6724319458007812,,
1981-12-10,0.06481551378965378,,,,,,1.6685599088668823,,
1981-12-11,0.06438630819320679,,,,,,1.6646884679794312,,
1981-12-14,0.062240250408649445,,,,,,1.637589693069458,,
1981-12-15,0.0639570876955986,,,,,,1.6453311443328857,,
1981-12-16,0.06696239858865738,,,,,,1.625975251197815,,
1981-12-17,0.07254219800233841,,,,,,1.641460657119751,,
1981-12-18,0.0785520076751709,,,,,,1.6608171463012695,,
1981-12-21,0.07511745393276215,,,,,,1.6530749797821045,,
1981-12-22,0.0764051154255867,,,,,,1.6492033004760742,,
1981-12-23,0.07468828558921814,,,,,,1.6492033004760742,,
1981-12-24,0.07511745393276215,,,,,,1.6530749797821045,,
1981-12-28,0.07168377190828323,,,,,,1.6646884679794312,,
1981-12-29,0.0729713961482048,,,,,,1.6646884679794312,,
1981-12-30,0.07597595453262329,,,,,,1.6646884679794312,,
1981-12-31,0.07597595453262329,,,,,,1.687916874885559,,
1982-01-04,0.07554669678211212,,,,,,1.6801743507385254,,
1982-01-05,0.07168377190828323,,,,,,1.6608171463012695,,
1982-01-06,0.07082530856132507,,,,,,1.625975251197815,,
1982-01-07,0.06524473428726196,,,,,,1.5988750457763672,,
1982-01-08,0.06825002282857895,,,,,,1.6066184043884277,,
1982-01-11,0.0639570876955986,,,,,,1.5640332698822021,,
1982-01-12,0.06181098893284798,,,,,,1.5408053398132324,,
1982-01-13,0.06138179451227188,,,,,,1.5020909309387207,,
1982-01-14,0.06438630819320679,,,,,,1.4943486452102661,,
1982-01-15,0.06867922097444534,,,,,,1.5253201723098755,,
1982-01-18,0.06996690481901169,,,,,,1.5408053398132324,,
1982-01-19,0.06825002282857895,,,,,,1.5214481353759766,,
1982-01-20,0.06953763961791992,,,,,,1.5175765752792358,,
1982-01-21,0.07082530856132507,,,,,,1.5098336935043335,,
1982-01-22,0.07125455886125565,,,,,,1.4827343225479126,,
1982-01-25,0.06910847127437592,,,,,,1.471119999885559,,
1982-01-26,0.0665331557393074,,,,,,1.4556342363357544,,
1982-01-27,0.06696239858865738,,,,,,1.4672483205795288,,
1982-01-28,0.06910847127437592,,,,,,1.5175765752792358,,
1982-01-29,0.06996690481901169,,,,,,1.5524191856384277,,
1982-02-01,0.06910847127437592,,,,,,1.5175765752792358,,
1982-02-02,0.06953763961791992,,,,,,1.5175765752792358,,
1982-02-03,0.06953763961791992,,,,,,1.5059622526168823,,
1982-02-04,0.06782081723213196,,,,,,1.5175765752792358,,
1982-02-05,0.06782081723213196,,,,,,1.5911329984664917,,
1982-02-08,0.06352787464857101,,,,,,1.5524191856384277,,
1982-02-09,0.06352787464857101,,,,,,1.5524191856384277,,
1982-02-10,0.06438630819320679,,,,,,1.5911329984664917,,
