date,sentiment_score
2013-11-19,0.05300499999999999
2013-11-20,0.34897
2013-11-21,0.10891250000000001
2013-11-22,-0.06512692307692305
2013-11-23,-0.18005454545454547
2013-11-24,0.01972500000000002
2013-11-25,0.15410000000000001
2013-11-26,0.2035451612903226
2013-11-27,0.2372590909090909
2013-11-28,-0.20339285714285715
2013-11-29,0.22022608695652177
2013-11-30,0.143294
2013-12-01,0.75305
2013-12-02,0.435525641025641
2013-12-03,0.3930530612244898
2013-12-04,-0.0017823529411764734
2013-12-05,0.06844347826086956
2013-12-06,0.286355
2013-12-07,0.19097142857142857
2013-12-08,0.57405
2013-12-09,0.2704125
2013-12-10,0.28148196721311475
2013-12-11,0.2634086956521739
2013-12-12,0.329725
2013-12-13,-0.239546875
2013-12-14,0.29257777777777777
2013-12-15,0.23709999999999998
2013-12-16,0.5799875
2013-12-17,0.10100000000000002
2013-12-18,0.32439999999999997
2013-12-19,0.3767272727272727
2013-12-20,0.07230270270270271
2013-12-21,0.4383285714285714
2013-12-22,0.033611764705882355
2013-12-23,0.5107333333333334
2013-12-24,0.27901750000000003
2013-12-25,0.7572599999999999
2013-12-26,0.04080000000000002
2013-12-27,-0.013100000000000037
2013-12-28,0.6517666666666666
2013-12-29,-0.063
2013-12-30,0.28330833333333333
2013-12-31,0.5663142857142857
2014-01-01,-0.196175
2014-01-02,0.389815625
2014-01-03,0.3366315789473684
2014-01-04,-0.25
2014-01-05,0.7346
2014-01-06,0.1570578947368421
2014-01-07,0.41202941176470587
2014-01-08,0.42376363636363634
2014-01-09,0.43656307692307694
2014-01-10,0.6142
2014-01-11,0.049535294117647066
2014-01-12,0.34012608695652174
2014-01-13,0.49421333333333334
2014-01-14,0.657943137254902
2014-01-15,0.5077901639344262
2014-01-16,0.39555
2014-01-17,0.47466875
2014-01-18,0.5488291666666667
2014-01-19,0.6222636363636364
2014-01-20,0.40198484848484844
2014-01-21,0.5574
2014-01-22,0.4194909090909091
2014-01-23,0.7553
2014-01-24,0.3045857142857143
2014-01-25,0.6866333333333333
2014-01-26,0.5268666666666667
2014-01-27,0.28676250000000003
2014-01-28,0.2965
2014-01-29,0.15056981132075473
2014-01-30,0.20702758620689654
2014-01-31,0.22101363636363638
2014-02-01,0.41105
2014-02-02,0.5693666666666667
2014-02-03,0.04826190476190476
2014-02-04,0.2162888888888889
2014-02-05,0.31784444444444443
2014-02-06,0.229225
2014-02-08,0.36135
2014-02-10,0.33540714285714285
2014-02-11,0.7345
2014-02-12,0.41557000000000005
2014-02-13,0.3449285714285714
2014-02-14,0.5863256756756757
2014-02-15,0.21166470588235295
2014-02-16,0.06394375
2014-02-17,0.28007333333333334
2014-02-18,0.2146809523809524
2014-02-19,0.1879913043478261
2014-02-20,0.44346578947368426
2014-02-21,0.54368
2014-02-22,0.5392111111111111
2014-02-23,0.27893125
2014-02-24,0.434621875
2014-02-25,0.49624375000000004
2014-02-26,0.38248461538461537
2014-02-27,0.2826444444444445
2014-02-28,0.05283125
2014-03-01,0.30793000000000004
2014-03-02,0.12348591549295775
2014-03-03,0.12090609756097562
2014-03-04,0.2987076923076923
2014-03-05,0.5675066666666666
2014-03-06,0.696325
2014-03-07,0.6971909090909091
2014-03-08,0.6410055555555556
2014-03-09,0.52305
2014-03-10,0.5051
2014-03-11,0.5235771428571429
2014-03-12,0.2768
2014-03-13,0.02410869565217392
2014-03-14,0.354908
2014-03-15,0.032314285714285705
2014-03-16,0.7134571428571429
2014-03-17,0.2512695652173913
2014-03-18,0.39973333333333333
2014-03-19,0.45994054054054057
2014-03-20,0.08571724137931035
2014-03-21,0.09986
2014-03-22,0.027699999999999992
2014-03-24,0.41103333333333336
2014-03-25,0.29526
2014-03-26,-0.017727272727272734
2014-03-27,0.5423733333333333
2014-03-28,0.4485745454545455
2014-03-29,0.25724137931034485
2014-03-30,0.3867269230769231
2014-03-31,0.10712424242424243
2014-04-01,0.5130238095238095
2014-04-02,0.36188571428571426
2014-04-03,0.4368090909090909
2014-04-04,0.5112777777777777
2014-04-05,0.2634797297297297
2014-04-06,0.2853428571428572
2014-04-07,0.43253214285714287
2014-04-08,0.57308
2014-04-09,0.42608269230769236
2014-04-10,0.3534195652173913
2014-04-11,0.5291368421052631
2014-04-12,0.23915
2014-04-13,0.8666
2014-04-14,0.3913558823529412
2014-04-15,0.2074111111111111
2014-04-16,0.5117548387096774
2014-04-17,0.3752666666666667
2014-04-18,0.38844761904761904
2014-04-19,0.5335307692307693
2014-04-20,0.2948071428571429
2014-04-21,0.42797692307692303
2014-04-22,0.43157142857142855
2014-04-23,0.5399054054054054
2014-04-24,0.409078431372549
2014-04-25,0.3089689655172414
2014-04-26,0.15523333333333333
2014-04-27,0.8216666666666667
2014-04-28,0.5428000000000001
2014-04-29,0.2188547619047619
2014-04-30,0.16865000000000002
2014-05-01,0.5066533333333333
2014-05-02,0.3383475247524752
2014-05-03,0.14561818181818184
2014-05-04,-0.14800416666666666
2014-05-05,0.43021449275362317
2014-05-06,0.28831111111111113
2014-05-07,0.1317090909090909
2014-05-08,0.4223910714285714
2014-05-09,0.31757142857142856
2014-05-10,-0.041928571428571426
2014-05-11,0.8908999999999999
2014-05-12,0.73825
2014-05-13,0.49655
2014-05-14,0.48697999999999997
2014-05-15,0.6968142857142857
2014-05-16,0.7688916666666668
2014-05-17,0.4504727272727273
2014-05-18,0.40038
2014-05-19,0.24347179487179488
2014-05-20,0.45753333333333335
2014-05-21,0.7888000000000001
2014-05-22,0.63109
2014-05-23,0.11905
2014-05-24,0.0
2014-05-25,0.68536
2014-05-26,0.5258875
2014-05-27,0.2719232558139535
2014-05-28,0.4204809523809524
2014-05-29,-0.22022499999999998
2014-05-30,0.20855714285714286
2014-05-31,0.34458125
2014-06-01,0.289174
2014-06-02,0.3749638888888889
2014-06-03,0.16886785714285715
2014-06-04,0.30257636363636364
2014-06-05,0.4097388888888889
2014-06-06,0.30922
2014-06-07,0.2347375
2014-06-08,0.3202849056603774
2014-06-09,0.5359200000000001
2014-06-10,0.30449074074074073
2014-06-11,0.1727304347826087
2014-06-12,0.22285151515151513
2014-06-13,0.37995730337078654
2014-06-14,0.53028125
2014-06-15,0.4243483870967742
2014-06-16,0.32448672566371684
2014-06-17,0.37147356321839076
2014-06-18,0.5337783783783784
2014-06-19,0.32373857142857143
2014-06-20,0.5444117647058824
2014-06-21,0.5104039215686275
2014-06-22,0.39187037037037037
2014-06-23,0.2586203703703704
2014-06-24,0.300625641025641
2014-06-25,0.6084190476190476
2014-06-26,0.3034173913043478
2014-06-27,0.17737499999999998
2014-06-29,0.4314046511627907
2014-06-30,0.517856
2014-07-01,0.47045813953488375
2014-07-02,0.345375
2014-07-03,0.5880115384615384
2014-07-04,0.06488000000000002
2014-07-05,0.06825555555555557
2014-07-06,-0.38353333333333334
2014-07-07,0.4460571428571429
2014-07-08,0.2405275
2014-07-09,0.4083042857142857
2014-07-10,0.25762739726027395
2014-07-11,0.18983999999999998
2014-07-12,0.63196
2014-07-13,0.33839
2014-07-14,0.24519687499999998
2014-07-15,0.07643958333333334
2014-07-16,0.4163833333333333
2014-07-17,0.32927291666666664
2014-07-18,0.495912
2014-07-19,0.336975
2014-07-20,0.69755
2014-07-21,0.23373902439024388
2014-07-22,0.335604
2014-07-23,0.3980675
2014-07-24,0.38904285714285713
2014-07-25,0.4916823529411765
2014-07-26,0.609725
2014-07-27,0.609725
2014-07-28,-0.003315151515151515
2014-07-29,0.3679337837837838
2014-07-30,0.3802212121212121
2014-07-31,0.3384095238095238
2014-08-01,0.18588235294117647
2014-08-02,0.029147826086956527
2014-08-03,-0.05725555555555554
2014-08-04,-0.09712999999999998
2014-08-05,0.19608461538461538
2014-08-06,0.30422352941176467
2014-08-07,0.15017
2014-08-08,0.04847567567567568
2014-08-09,0.13467368421052633
2014-08-11,0.25478518518518517
2014-08-12,0.3347864864864865
2014-08-13,0.3917516129032258
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,0.20804999999999998
2014-08-19,0.4232888888888889
2014-08-20,0.4774416666666667
2014-08-21,0.3966484848484848
2014-08-22,0.20674545454545454
2014-08-23,0.09109259259259259
2014-08-24,0.2073375
2014-08-25,-0.021832558139534875
2014-08-26,0.12245714285714286
2014-08-27,0.5514666666666667
2014-08-28,0.4777724137931034
2014-08-29,0.29006470588235295
2014-08-30,0.4723
2014-08-31,0.17979444444444445
2014-09-01,0.35192826086956525
2014-09-02,0.6156930232558139
2014-09-03,0.3931581395348837
2014-09-04,0.20710769230769233
2014-09-05,0.40478333333333333
2014-09-06,0.28935757575757576
2014-09-07,0.74612
2014-09-08,0.4165952380952381
2014-09-09,0.19474750000000002
2014-09-10,0.35854782608695657
2014-09-11,0.3355851063829787
2014-09-12,-0.19116
2014-09-13,0.4628833333333333
2014-09-14,0.4552
2014-09-15,0.3169
2014-09-16,0.04314242424242423
2014-09-17,0.2513018018018018
2014-09-18,0.34801333333333334
2014-09-19,0.5180115384615385
2014-09-20,-0.233075
2014-09-21,0.36772499999999997
2014-09-22,0.22125500000000003
2014-09-23,0.2767673469387755
2014-09-24,0.4340529411764706
2014-09-25,0.18934782608695655
2014-09-26,0.4461535714285714
2014-09-27,0.1474888888888889
2014-09-28,0.23160833333333333
2014-09-29,0.41574920634920637
2014-09-30,0.139771875
2014-10-01,0.18531044776119404
2014-10-02,0.3507260869565218
2014-10-03,0.21740588235294117
2014-10-04,-0.1841
2014-10-05,-0.22832727272727274
2014-10-06,0.22995945945945945
2014-10-07,0.23626875
2014-10-08,0.04675777777777779
2014-10-09,0.25052372881355933
2014-10-10,-0.004813157894736842
2014-10-11,0.1702686274509804
2014-10-12,0.008928571428571421
2014-10-13,0.142172131147541
2014-10-14,0.12093076923076923
2014-10-15,0.2505489361702128
2014-10-16,0.07006904761904761
2014-10-17,0.2190774193548387
2014-10-18,0.2043
2014-10-19,0.08517777777777777
2014-10-20,0.21713846153846153
2014-10-21,0.15118536585365852
2014-10-22,0.2336864864864865
2014-10-23,0.23910681818181817
2014-10-24,-0.06555277777777777
2014-10-25,0.5435666666666666
2014-10-26,0.20699499999999998
2014-10-27,0.40911754385964916
2014-10-28,0.24239166666666667
2014-10-29,0.2323015625
2014-10-30,0.2002025641025641
2014-10-31,0.20496666666666666
2014-11-01,0.2964290322580645
2014-11-02,0.36237368421052635
2014-11-03,0.35328541666666663
2014-11-04,0.3154166666666667
2014-11-05,0.2223904761904762
2014-11-06,0.17679718309859155
2014-11-07,0.4415548780487805
2014-11-08,-0.14526
2014-11-09,0.41956363636363636
2014-11-10,0.3890268041237113
2014-11-11,0.39422333333333337
2014-11-12,0.4907409090909091
2014-11-13,0.5151333333333334
2014-11-14,0.30788333333333334
2014-11-16,0.10147692307692305
2014-11-17,0.1812
2014-11-18,0.24094864864864868
2014-11-19,0.3551571428571429
2014-11-20,0.16579166666666667
2014-11-21,0.3626818181818182
2014-11-22,0.40554324324324326
2014-11-23,0.3952805555555556
2014-11-24,0.23650897435897436
2014-11-25,0.13087941176470588
2014-11-26,0.3309137254901961
2014-11-27,0.2826230769230769
2014-11-28,0.320484
2014-11-29,0.2666869565217391
2014-11-30,0.07928333333333333
2014-12-01,0.20479873417721522
2014-12-02,0.2984619565217391
2014-12-03,0.36313289473684207
2014-12-04,0.319825
2014-12-05,0.28454666666666667
2014-12-06,0.22222857142857144
2014-12-07,0.24701153846153845
2014-12-08,0.16281805555555556
2014-12-09,0.25188571428571427
2014-12-10,0.2787822916666667
2014-12-11,0.1972084745762712
2014-12-12,0.04767619047619048
2014-12-13,0.1398103448275862
2014-12-14,0.5433333333333333
2014-12-15,0.350786170212766
2014-12-16,0.24282051282051284
2014-12-17,0.18652727272727274
2014-12-18,0.2067157894736842
2014-12-19,0.17250000000000001
2014-12-20,0.239505
2014-12-21,0.17769000000000001
2014-12-22,0.33667142857142857
2014-12-23,0.10839666666666668
2014-12-24,0.3025808219178082
2014-12-25,0.36206875
2014-12-26,0.485327027027027
2014-12-27,0.53704
2014-12-28,0.44341785714285714
2014-12-29,0.32941739130434783
2014-12-30,0.2223657142857143
2014-12-31,0.3952185185185185
2015-01-01,0.4577404255319149
2015-01-02,0.3562
2015-01-03,0.21774032258064516
2015-01-04,0.29756794258373204
2015-01-05,0.3495657342657343
2015-01-06,0.31014285714285716
2015-01-07,0.061678260869565224
2015-01-08,0.22627070063694268
2015-01-09,0.39972911392405064
2015-01-10,0.071875
2015-01-11,0.2366909090909091
2015-01-12,0.06608275862068966
2015-01-13,0.23308064516129032
2015-01-14,0.2936258064516129
2015-01-15,0.40756000000000003
2015-01-16,0.2126153846153846
2015-01-17,0.3467786885245902
2015-01-18,0.3445076923076923
2015-01-19,0.43093068181818184
2015-01-20,0.39267522123893805
2015-01-21,0.11171190476190475
2015-01-22,0.34943714285714284
2015-01-23,0.373356
2015-01-24,0.37493220338983047
2015-01-25,0.3140313725490196
2015-01-26,0.23792549019607842
2015-01-27,0.23069345794392523
2015-01-28,0.29819538461538464
2015-01-29,0.281172
2015-01-30,0.3299525423728814
2015-01-31,0.4034466666666667
2015-02-01,0.15012
2015-02-02,0.3207558139534884
2015-02-03,0.3220908045977011
2015-02-04,0.3241103448275862
2015-02-05,0.31605500000000003
2015-02-06,0.41794705882352945
2015-02-07,-0.2205111111111111
2015-02-08,-0.11435
2015-02-09,0.38443241379310344
2015-02-10,0.29112028985507243
2015-02-11,0.3416444444444444
2015-02-12,0.5373652173913043
2015-02-13,0.21361388888888888
2015-02-14,0.34276538461538464
2015-02-15,0.4394809523809523
2015-02-16,0.3508304347826087
2015-02-17,0.6104636363636363
2015-02-18,0.41116785714285714
2015-02-19,0.24584999999999999
2015-02-20,0.35294333333333333
2015-02-21,0.3826294117647059
2015-02-22,0.2973785714285714
2015-02-23,0.230322
2015-02-24,0.19024615384615387
2015-02-25,0.2917125
2015-02-26,-0.12498000000000001
2015-02-27,0.07224
2015-02-28,0.01615999999999999
2015-03-01,0.04886666666666666
2015-03-02,0.3548166666666666
2015-03-03,0.5377285714285714
2015-03-04,0.4323272727272727
2015-03-05,0.4026897435897436
2015-03-06,0.38024444444444444
2015-03-07,0.4767
2015-03-08,0.5103
2015-03-09,0.5228823529411765
2015-03-10,0.7346375
2015-03-11,0.38246129032258064
2015-03-12,0.11853928571428571
2015-03-13,0.14549333333333334
2015-03-14,0.6113666666666666
2015-03-15,0.731375
2015-03-16,0.5549205882352941
2015-03-17,0.285572
2015-03-18,0.399975
2015-03-19,0.4541206896551724
2015-03-20,0.6378090909090909
2015-03-22,0.3907666666666667
2015-03-23,0.42162499999999997
2015-03-24,0.3310092592592593
2015-03-25,0.3197795918367347
2015-03-26,0.1813813953488372
2015-03-27,0.31414615384615385
2015-03-29,-0.8074
2015-03-30,0.18799090909090907
2015-03-31,0.390884375
2015-04-01,0.40682086956521735
2015-04-02,0.46785454545454547
2015-04-03,-0.06344999999999999
2015-04-04,0.34593636363636365
2015-04-05,0.42050666666666664
2015-04-06,0.26383880597014925
2015-04-07,0.32637435897435896
2015-04-08,0.36061891891891895
2015-04-09,0.389171875
2015-04-10,0.4335966101694915
2015-04-11,0.4011125
2015-04-12,0.1778487654320988
2015-04-13,0.25981184210526315
2015-04-14,0.17709999999999998
2015-04-15,0.3507506329113924
2015-04-16,0.22505060240963856
2015-04-17,0.2315913043478261
2015-04-18,0.23025081967213112
2015-04-19,0.3485672131147541
2015-04-20,0.3742179775280899
2015-04-21,0.19576666666666664
2015-04-22,0.2775484848484849
2015-04-23,0.4437830985915493
2015-04-24,0.48853
2015-04-25,0.4008983050847457
2015-04-27,0.29903090909090907
2015-04-28,-0.073725
2015-04-29,0.4134740740740741
2015-04-30,0.21683947368421053
2015-05-01,0.2577049382716049
2015-05-02,0.4486918918918919
2015-05-03,0.2864189189189189
2015-05-04,0.3062589285714286
2015-05-05,0.2937028169014084
2015-05-06,0.298778
2015-05-07,0.34626551724137933
2015-05-08,0.38359
2015-05-09,0.3867774193548387
2015-05-10,0.308216
2015-05-11,0.2358848484848485
2015-05-12,0.06177833333333334
2015-05-13,0.12594473684210525
2015-05-14,0.23178333333333334
2015-05-15,0.2532608695652174
2015-05-16,0.5237864864864864
2015-05-17,0.20568333333333333
2015-05-18,0.331030303030303
2015-05-19,0.377792
2015-05-20,0.264753164556962
2015-05-21,0.32879043478260866
2015-05-22,0.30525675675675673
2015-05-23,0.25701621621621623
2015-05-24,0.39595
2015-05-25,0.3743657142857143
2015-05-26,0.3930680555555555
2015-05-27,0.3815631578947368
2015-05-28,0.2927650793650794
2015-05-29,0.258232
2015-05-30,-0.18055454545454544
2015-05-31,0.1434351851851852
2015-06-01,0.16728400000000002
2015-06-02,0.4050088235294118
2015-06-03,0.1648
2015-06-04,0.34225925925925926
2015-06-05,0.2540661016949153
2015-06-06,0.3560676470588235
2015-06-07,0.32562413793103445
2015-06-08,0.30857999999999997
2015-06-09,0.3444470588235294
2015-06-10,0.0
2015-06-11,0.3844518518518519
2015-06-12,0.3348059701492538
2015-06-13,0.496125
2015-06-14,0.6254481481481482
2015-06-15,0.11818
2015-06-16,0.4385716417910448
2015-06-17,0.30506875
2015-06-18,0.2775714285714286
2015-06-19,0.17257868852459016
2015-06-20,0.2707866666666667
2015-06-21,0.34002941176470586
2015-06-22,0.28819397590361445
2015-06-23,0.30425238095238094
2015-06-24,0.36343783783783784
2015-06-25,0.15342857142857144
2015-06-26,0.48904
2015-06-27,0.18246206896551725
2015-06-28,0.19654696969696972
2015-06-29,0.23384590163934427
2015-06-30,0.10643478260869565
2015-07-01,-0.01250689655172415
2015-07-02,0.22296761904761905
2015-07-03,0.14787380952380952
2015-07-04,0.11130281690140845
2015-07-05,0.18858194444444443
2015-07-06,0.24394782608695653
2015-07-07,0.20828695652173912
2015-07-08,0.21967179487179486
2015-07-09,0.038738888888888885
2015-07-10,0.07924545454545454
2015-07-11,0.21261636363636366
2015-07-12,-0.15291176470588236
2015-07-13,0.1808578947368421
2015-07-14,0.3160085714285714
2015-07-15,0.12194090909090907
2015-07-16,0.05120270270270271
2015-07-17,0.1344475
2015-07-18,0.1229457627118644
2015-07-19,0.24889722222222221
2015-07-20,0.12472463768115942
2015-07-21,0.15960849056603776
2015-07-22,0.1975964285714286
2015-07-23,0.21682419354838708
2015-07-24,0.225528
2015-07-25,0.15455147058823532
2015-07-26,0.13718524590163933
2015-07-27,0.2992053333333333
2015-07-28,0.14809523809523809
2015-07-29,0.1318777777777778
2015-07-30,0.2759
2015-07-31,0.19971875
2015-08-01,0.0
2015-08-02,0.21387727272727275
2015-08-03,0.2897366197183099
2015-08-04,0.3444357142857143
2015-08-05,0.19016666666666668
2015-08-06,0.14892692307692307
2015-08-07,0.23361071428571428
2015-08-08,0.1564
2015-08-09,0.33418928571428574
2015-08-10,0.4402037037037037
2015-08-11,0.019354545454545458
2015-08-12,0.0
2015-08-13,0.049949999999999994
2015-08-14,0.8172
2015-08-15,0.6882142857142857
2015-08-16,0.6574333333333334
2015-08-17,0.3797344827586207
2015-08-18,0.29026799999999997
2015-08-19,0.6811583333333333
2015-08-20,0.3729823529411765
2015-08-21,0.1158153846153846
2015-08-22,0.18635000000000002
2015-08-23,0.07919999999999999
2015-08-24,0.14732820512820513
2015-08-25,0.1527736842105263
2015-08-26,0.7170555555555556
2015-08-27,0.3043388888888889
2015-08-28,0.30827692307692306
2015-08-29,0.4066916666666667
2015-08-30,0.5347333333333334
2015-08-31,0.3307473684210526
2015-09-01,0.1293258064516129
2015-09-02,0.10680967741935485
2015-09-03,0.23059166666666667
2015-09-04,0.49945384615384614
2015-09-05,0.10277499999999999
2015-09-06,0.15215897435897435
2015-09-07,0.18798048780487805
2015-09-08,0.29382592592592593
2015-09-09,0.006653846153846155
2015-09-10,0.32486000000000004
2015-09-11,0.46586
2015-09-12,0.4513116883116883
2015-09-13,0.28417
2015-09-14,0.4035571428571429
2015-09-15,0.480340625
2015-09-16,0.48138947368421053
2015-09-17,0.37007142857142855
2015-09-18,0.33209999999999995
2015-09-19,0.0035125000000000017
2015-09-20,0.3530357142857143
2015-09-21,0.07858859649122807
2015-09-22,-0.004610344827586201
2015-09-23,0.056525000000000006
2015-09-24,-0.0389
2015-09-25,0.015828571428571424
2015-09-26,0.2719863636363637
2015-09-27,0.31113999999999997
2015-09-28,0.24169714285714286
2015-09-29,0.09776923076923076
2015-09-30,0.275325
2015-10-01,0.19914242424242423
2015-10-02,0.3373285714285714
2015-10-03,0.35368205128205127
2015-10-04,0.22126727272727273
2015-10-05,0.29655909090909094
2015-10-06,0.2525539473684211
2015-10-07,0.22692093023255813
2015-10-08,0.3545701754385965
2015-10-09,0.44256481481481486
2015-10-10,0.47565405405405403
2015-10-11,0.3911428571428571
2015-10-12,0.4565909090909091
2015-10-13,0.16640719999999998
2015-10-14,0.222944
2015-10-15,0.23667272727272728
2015-10-16,0.3442304347826087
2015-10-17,0.4255464285714286
2015-10-18,0.18380504201680672
2015-10-19,0.211052
2015-10-20,0.3786076923076923
2015-10-21,0.3241232558139535
2015-10-22,0.21101176470588237
2015-10-23,0.25218
2015-10-24,0.2821139534883721
2015-10-25,0.24419891304347827
2015-10-26,0.16974999999999998
2015-10-27,0.3671179487179487
2015-10-28,0.385016
2015-10-29,0.5030636363636364
2015-10-30,0.37558947368421053
2015-10-31,0.27038387096774197
2015-11-01,0.17107045454545455
2015-11-02,0.3281488372093023
2015-11-03,0.229148
2015-11-04,0.360525
2015-11-05,-0.0032035714285714107
2015-11-06,0.10106056338028169
2015-11-07,0.30885094339622643
2015-11-08,0.43289589041095894
2015-11-09,0.24169473684210527
2015-11-10,0.2852235294117647
2015-11-11,0.4014260869565217
2015-11-12,-0.11459555555555555
2015-11-13,0.08437777777777777
2015-11-14,0.12075357142857143
2015-11-15,0.07521020408163265
2015-11-16,0.22234
2015-11-17,0.12968888888888888
2015-11-18,0.32994615384615383
2015-11-19,0.058840816326530605
2015-11-20,0.18715217391304348
2015-11-21,0.3386450704225352
2015-11-22,0.2158078431372549
2015-11-23,0.08108
2015-11-24,0.38448
2015-11-25,0.16048285714285715
2015-11-26,0.18263846153846153
2015-11-27,0.03309411764705882
2015-11-28,0.34471111111111113
2015-11-29,0.2006257142857143
2015-11-30,0.30339375
2015-12-01,0.249575
2015-12-02,0.08136216216216216
2015-12-03,0.377132
2015-12-04,0.2834340909090909
2015-12-05,0.4850555555555556
2015-12-06,0.10033692307692309
2015-12-07,0.09286363636363637
2015-12-08,0.27698181818181816
2015-12-09,0.05058000000000001
2015-12-10,0.28949166666666665
2015-12-11,0.4121736842105263
2015-12-12,0.26857555555555557
2015-12-13,0.1828463768115942
2015-12-14,0.37402
2015-12-15,0.16853559322033898
2015-12-16,0.29228000000000004
2015-12-17,-0.01075000000000001
2015-12-18,-0.113632
2015-12-19,0.0925125
2015-12-20,0.046653125
2015-12-21,0.0865525
2015-12-22,0.14611875
2015-12-23,-0.10241612903225807
2015-12-24,-0.007950000000000006
2015-12-25,0.323640625
2015-12-26,-0.37144166666666667
2015-12-27,-0.11243157894736842
2015-12-28,0.11746551724137932
2015-12-29,0.2208121212121212
2015-12-30,0.41944473684210526
2015-12-31,0.2774243902439025
2016-01-01,0.4225409090909091
2016-01-02,0.30586060606060606
2016-01-03,-0.04664827586206897
2016-01-04,0.37228500000000003
2016-01-05,0.3628633333333333
2016-01-06,0.17664999999999997
2016-01-07,0.05964545454545454
2016-01-08,0.2937809523809524
2016-01-09,0.4850833333333333
2016-01-10,0.3016217391304348
2016-01-11,0.36237
2016-01-12,0.2393590909090909
2016-01-13,0.02973333333333334
2016-01-14,0.0991818181818182
2016-01-15,0.20109333333333332
2016-01-16,0.19731538461538461
2016-01-17,0.17368333333333333
2016-01-18,0.60103125
2016-01-19,0.324721875
2016-01-20,0.4930526315789474
2016-01-21,-0.04747575757575758
2016-01-22,0.05978360655737705
2016-01-23,0.28121
2016-01-24,0.4632205128205128
2016-01-25,0.014306976744186045
2016-01-26,-0.023662500000000006
2016-01-27,0.10236190476190477
2016-01-28,0.17079848484848487
2016-01-29,0.4317272727272727
2016-01-30,0.3407
2016-01-31,0.12394848484848485
2016-02-01,0.6058333333333333
2016-02-02,0.4387962962962963
2016-02-03,-0.22598620689655172
2016-02-04,0.15444444444444444
2016-02-05,0.1637357142857143
2016-02-06,0.10629677419354838
2016-02-07,0.33775800000000006
2016-02-08,0.24436190476190475
2016-02-09,0.35634838709677424
2016-02-10,0.14397222222222222
2016-02-11,-0.10025
2016-02-12,-0.13056666666666666
2016-02-13,0.205228
2016-02-14,0.10573428571428571
2016-02-15,-0.110725
2016-02-16,0.4322086956521739
2016-02-17,-0.12975
2016-02-18,0.30296296296296293
2016-02-19,0.2973852941176471
2016-02-20,0.07577692307692309
2016-02-21,0.4133
2016-02-22,0.028959574468085107
2016-02-23,0.29502093023255815
2016-02-24,0.14947777777777776
2016-02-25,0.13113333333333332
2016-02-26,0.2581779661016949
2016-02-27,0.36824545454545454
2016-02-28,0.05137678571428571
2016-02-29,0.3240518518518518
2016-03-01,0.44271818181818184
2016-03-02,0.2134309523809524
2016-03-03,0.18295641025641027
2016-03-04,0.10937272727272727
2016-03-05,0.3106358974358975
2016-03-06,0.21431481481481482
2016-03-07,0.10510606060606062
2016-03-08,0.185785
2016-03-09,0.16927142857142854
2016-03-10,0.07110000000000001
2016-03-11,0.5477894736842105
2016-03-12,0.18275588235294118
2016-03-13,-0.11308571428571429
2016-03-14,0.02452105263157894
2016-03-15,0.13488936170212767
2016-03-16,0.4244673469387755
2016-03-17,-0.040659259259259256
2016-03-18,-0.010247500000000003
2016-03-19,0.34354222222222225
2016-03-20,0.195944
2016-03-21,-0.4199
2016-03-22,-0.18058275862068968
2016-03-23,0.022146428571428584
2016-03-24,-0.16935744680851064
2016-03-25,-0.6641999999999999
2016-03-26,0.20505217391304348
2016-03-27,0.18439999999999998
2016-03-28,0.07129473684210526
2016-03-29,0.06719705882352942
2016-03-30,0.3907083333333334
2016-03-31,0.4739923076923077
2016-04-01,0.1070857142857143
2016-04-02,0.31565882352941177
2016-04-03,0.43105185185185185
2016-04-04,0.631357894736842
2016-04-05,0.3489785714285714
2016-04-06,0.44530000000000003
2016-04-07,0.13061
2016-04-08,0.3334533333333333
2016-04-09,0.402262962962963
2016-04-10,0.14203181818181818
2016-04-11,0.3951
2016-04-12,0.6759166666666667
2016-04-13,0.3165230769230769
2016-04-14,0.4093875
2016-04-15,0.5727666666666666
2016-04-16,0.406956
2016-04-17,0.3405722222222222
2016-04-18,-0.25658461538461536
2016-04-19,0.2779741935483871
2016-04-20,0.3290315789473684
2016-04-21,0.26322727272727275
2016-04-22,0.5500222222222222
2016-04-23,0.34144090909090913
2016-04-24,0.36996
2016-04-25,0.018982352941176475
2016-04-26,0.15479696969696968
2016-04-27,0.5337227272727273
2016-04-28,0.43075600000000003
2016-04-29,0.20357142857142857
2016-04-30,0.2149181818181818
2016-05-01,0.18598823529411765
2016-05-02,0.4487434782608695
2016-05-03,0.5459999999999999
2016-05-04,0.4967529411764706
2016-05-05,0.07339090909090909
2016-05-06,0.21121071428571428
2016-05-07,-0.014881249999999999
2016-05-08,0.2765857142857143
2016-05-09,0.1244342105263158
2016-05-10,0.26537241379310345
2016-05-11,0.014957142857142855
2016-05-12,0.71634
2016-05-13,0.19315000000000002
2016-05-14,-0.09343333333333333
2016-05-15,0.1589
2016-05-16,-0.2630153846153846
2016-05-17,0.19498767123287675
2016-05-18,0.36137962962962966
2016-05-19,-0.14652222222222222
2016-05-20,0.16674
2016-05-21,0.1376318181818182
2016-05-22,-0.1808470588235294
2016-05-23,0.22219166666666668
2016-05-24,0.08633
2016-05-25,0.315359375
2016-05-26,0.2637125
2016-05-27,0.6045833333333334
2016-05-28,0.14256666666666667
2016-05-29,0.6103999999999999
